Date - Heure;Date;Heure;Code INSEE région;Région;Consommation brute gaz (MW PCS 0°C) - GRTgaz;Statut - GRTgaz;Consommation brute gaz (MW PCS 0°C) - Teréga;Statut - Teréga;Consommation brute gaz totale (MW PCS 0°C);Consommation brute électricité (MW) - RTE;Statut - RTE;Consommation brute totale (MW)
2021-01-25T00:00:00+01:00;2021-01-25;00:00;11;Île-de-France;15938;Définitif;;;15938;10135;Consolidé;26073
2021-01-25T00:30:00+01:00;2021-01-25;00:30;11;Île-de-France;;;;;;9915;Consolidé;
2021-01-25T01:00:00+01:00;2021-01-25;01:00;11;Île-de-France;16153;Définitif;;;16153;9577;Consolidé;25730
2021-01-25T04:00:00+01:00;2021-01-25;04:00;11;Île-de-France;17786;Définitif;;;17786;8681;Consolidé;26467
2021-01-25T06:00:00+01:00;2021-01-25;06:00;11;Île-de-France;21346;Définitif;;;21346;9554;Consolidé;30900
2021-02-09T20:30:00+01:00;2021-02-09;20:30;11;Île-de-France;;;;;;13362;Consolidé;
2021-02-09T23:00:00+01:00;2021-02-09;23:00;11;Île-de-France;18777;Définitif;;;18777;12263;Consolidé;31040
2021-02-10T00:30:00+01:00;2021-02-10;00:30;11;Île-de-France;;;;;;11399;Consolidé;
2021-02-10T03:30:00+01:00;2021-02-10;03:30;11;Île-de-France;;;;;;10181;Consolidé;
2021-02-10T14:30:00+01:00;2021-02-10;14:30;11;Île-de-France;;;;;;13458;Consolidé;
2021-02-10T15:00:00+01:00;2021-02-10;15:00;11;Île-de-France;23712;Définitif;;;23712;13169;Consolidé;36881
2021-02-10T17:30:00+01:00;2021-02-10;17:30;11;Île-de-France;;;;;;13168;Consolidé;
2021-02-11T04:30:00+01:00;2021-02-11;04:30;11;Île-de-France;;;;;;10672;Consolidé;
2021-02-11T05:00:00+01:00;2021-02-11;05:00;11;Île-de-France;23745;Définitif;;;23745;10752;Consolidé;34497
2021-02-11T06:00:00+01:00;2021-02-11;06:00;11;Île-de-France;26163;Définitif;;;26163;11386;Consolidé;37549
2021-02-11T08:30:00+01:00;2021-02-11;08:30;11;Île-de-France;;;;;;13754;Consolidé;
2021-02-11T10:30:00+01:00;2021-02-11;10:30;11;Île-de-France;;;;;;14114;Consolidé;
2021-02-11T12:00:00+01:00;2021-02-11;12:00;11;Île-de-France;25581;Définitif;;;25581;14027;Consolidé;39608
2021-02-11T14:00:00+01:00;2021-02-11;14:00;11;Île-de-France;24565;Définitif;;;24565;13479;Consolidé;38044
2021-02-11T16:30:00+01:00;2021-02-11;16:30;11;Île-de-France;;;;;;12863;Consolidé;
2021-02-11T17:00:00+01:00;2021-02-11;17:00;11;Île-de-France;25178;Définitif;;;25178;12918;Consolidé;38096
2021-02-11T20:30:00+01:00;2021-02-11;20:30;11;Île-de-France;;;;;;13605;Consolidé;
2021-02-11T22:00:00+01:00;2021-02-11;22:00;11;Île-de-France;22101;Définitif;;;22101;12346;Consolidé;34447
2021-02-11T23:00:00+01:00;2021-02-11;23:00;11;Île-de-France;20440;Définitif;;;20440;12621;Consolidé;33061
2021-02-12T01:30:00+01:00;2021-02-12;01:30;11;Île-de-France;;;;;;11132;Consolidé;
2021-02-12T02:00:00+01:00;2021-02-12;02:00;11;Île-de-France;21324;Définitif;;;21324;10949;Consolidé;32273
2021-02-12T06:00:00+01:00;2021-02-12;06:00;11;Île-de-France;25962;Définitif;;;25962;11216;Consolidé;37178
2021-02-12T09:00:00+01:00;2021-02-12;09:00;11;Île-de-France;27042;Définitif;;;27042;13911;Consolidé;40953
2021-02-12T10:00:00+01:00;2021-02-12;10:00;11;Île-de-France;26641;Définitif;;;26641;14121;Consolidé;40762
2021-02-12T11:00:00+01:00;2021-02-12;11:00;11;Île-de-France;26161;Définitif;;;26161;14171;Consolidé;40332
2021-02-12T12:00:00+01:00;2021-02-12;12:00;11;Île-de-France;25321;Définitif;;;25321;14256;Consolidé;39577
2021-02-12T14:00:00+01:00;2021-02-12;14:00;11;Île-de-France;23731;Définitif;;;23731;13597;Consolidé;37328
2021-02-12T15:30:00+01:00;2021-02-12;15:30;11;Île-de-France;;;;;;12945;Consolidé;
2021-02-12T16:00:00+01:00;2021-02-12;16:00;11;Île-de-France;23498;Définitif;;;23498;12814;Consolidé;36312
2021-02-12T21:00:00+01:00;2021-02-12;21:00;11;Île-de-France;23444;Définitif;;;23444;13054;Consolidé;36498
2021-02-13T01:30:00+01:00;2021-02-13;01:30;11;Île-de-France;;;;;;11109;Consolidé;
2021-02-13T08:30:00+01:00;2021-02-13;08:30;11;Île-de-France;;;;;;11863;Consolidé;
2021-02-13T10:30:00+01:00;2021-02-13;10:30;11;Île-de-France;;;;;;12872;Consolidé;
2021-02-13T11:30:00+01:00;2021-02-13;11:30;11;Île-de-France;;;;;;12953;Consolidé;
2021-02-13T13:00:00+01:00;2021-02-13;13:00;11;Île-de-France;23315;Définitif;;;23315;12933;Consolidé;36248
2021-02-13T14:00:00+01:00;2021-02-13;14:00;11;Île-de-France;22678;Définitif;;;22678;12460;Consolidé;35138
2021-02-06T17:30:00+01:00;2021-02-06;17:30;11;Île-de-France;;;;;;9344;Consolidé;
2021-02-06T18:30:00+01:00;2021-02-06;18:30;11;Île-de-France;;;;;;9831;Consolidé;
2021-02-22T04:30:00+01:00;2021-02-22;04:30;11;Île-de-France;;;;;;6110;Consolidé;
2021-02-22T08:30:00+01:00;2021-02-22;08:30;11;Île-de-France;;;;;;8720;Consolidé;
2021-02-22T11:00:00+01:00;2021-02-22;11:00;11;Île-de-France;11448;Définitif;;;11448;9168;Consolidé;20616
2021-01-14T01:30:00+01:00;2021-01-14;01:30;11;Île-de-France;;;;;;8469;Consolidé;
2021-01-14T04:30:00+01:00;2021-01-14;04:30;11;Île-de-France;;;;;;7642;Consolidé;
2021-01-14T09:30:00+01:00;2021-01-14;09:30;11;Île-de-France;;;;;;10929;Consolidé;
2021-11-28T12:00:00+01:00;2021-11-28;12:00;11;Île-de-France;18314;Définitif;;;18314;10855;Consolidé;29169
2021-01-14T14:00:00+01:00;2021-01-14;14:00;11;Île-de-France;14128;Définitif;;;14128;10861;Consolidé;24989
2021-01-14T15:00:00+01:00;2021-01-14;15:00;11;Île-de-France;13861;Définitif;;;13861;10576;Consolidé;24437
2021-01-14T16:00:00+01:00;2021-01-14;16:00;11;Île-de-France;14003;Définitif;;;14003;10345;Consolidé;24348
2021-11-28T17:00:00+01:00;2021-11-28;17:00;11;Île-de-France;17651;Définitif;;;17651;10331;Consolidé;27982
2021-01-14T19:00:00+01:00;2021-01-14;19:00;11;Île-de-France;15001;Définitif;;;15001;11381;Consolidé;26382
2021-01-14T19:30:00+01:00;2021-01-14;19:30;11;Île-de-France;;;;;;11385;Consolidé;
2021-11-28T18:30:00+01:00;2021-11-28;18:30;11;Île-de-France;;;;;;11250;Consolidé;
2021-01-14T20:00:00+01:00;2021-01-14;20:00;11;Île-de-France;14899;Définitif;;;14899;11172;Consolidé;26071
2021-01-14T20:30:00+01:00;2021-01-14;20:30;11;Île-de-France;;;;;;10777;Consolidé;
2021-11-28T20:30:00+01:00;2021-11-28;20:30;11;Île-de-France;;;;;;11400;Consolidé;
2021-01-14T22:00:00+01:00;2021-01-14;22:00;11;Île-de-France;13671;Définitif;;;13671;9562;Consolidé;23233
2021-01-15T00:00:00+01:00;2021-01-15;00:00;11;Île-de-France;15566;Définitif;;;15566;9628;Consolidé;25194
2021-11-28T22:30:00+01:00;2021-11-28;22:30;11;Île-de-France;;;;;;10511;Consolidé;
2021-01-15T01:30:00+01:00;2021-01-15;01:30;11;Île-de-France;;;;;;8744;Consolidé;
2021-11-29T00:00:00+01:00;2021-11-29;00:00;11;Île-de-France;15272;Définitif;;;15272;10354;Consolidé;25626
2021-01-15T04:30:00+01:00;2021-01-15;04:30;11;Île-de-France;;;;;;8314;Consolidé;
2021-11-29T01:30:00+01:00;2021-11-29;01:30;11;Île-de-France;;;;;;9424;Consolidé;
2021-01-15T08:30:00+01:00;2021-01-15;08:30;11;Île-de-France;;;;;;11784;Consolidé;
2021-01-15T11:00:00+01:00;2021-01-15;11:00;11;Île-de-France;20552;Définitif;;;20552;12308;Consolidé;32860
2021-11-29T07:30:00+01:00;2021-11-29;07:30;11;Île-de-France;;;;;;11461;Consolidé;
2021-11-29T08:00:00+01:00;2021-11-29;08:00;11;Île-de-France;23193;Définitif;;;23193;11975;Consolidé;35168
2021-01-15T15:30:00+01:00;2021-01-15;15:30;11;Île-de-France;;;;;;11581;Consolidé;
2021-11-29T09:30:00+01:00;2021-11-29;09:30;11;Île-de-France;;;;;;12501;Consolidé;
2021-11-29T11:30:00+01:00;2021-11-29;11:30;11;Île-de-France;;;;;;12267;Consolidé;
2021-11-29T12:00:00+01:00;2021-11-29;12:00;11;Île-de-France;20519;Définitif;;;20519;12338;Consolidé;32857
2021-11-29T12:30:00+01:00;2021-11-29;12:30;11;Île-de-France;;;;;;12302;Consolidé;
2021-11-29T15:30:00+01:00;2021-11-29;15:30;11;Île-de-France;;;;;;11437;Consolidé;
2021-11-29T16:00:00+01:00;2021-11-29;16:00;11;Île-de-France;19766;Définitif;;;19766;11414;Consolidé;31180
2021-01-16T02:30:00+01:00;2021-01-16;02:30;11;Île-de-France;;;;;;9414;Consolidé;
2021-11-29T20:00:00+01:00;2021-11-29;20:00;11;Île-de-France;19553;Définitif;;;19553;12909;Consolidé;32462
2021-11-29T20:30:00+01:00;2021-11-29;20:30;11;Île-de-France;;;;;;12427;Consolidé;
2021-01-16T04:30:00+01:00;2021-01-16;04:30;11;Île-de-France;;;;;;8985;Consolidé;
2021-11-29T21:30:00+01:00;2021-11-29;21:30;11;Île-de-France;;;;;;11671;Consolidé;
2021-11-30T00:00:00+01:00;2021-11-30;00:00;11;Île-de-France;12036;Définitif;;;12036;10739;Consolidé;22775
2021-11-30T01:00:00+01:00;2021-11-30;01:00;11;Île-de-France;11843;Définitif;;;11843;9980;Consolidé;21823
2021-01-16T08:00:00+01:00;2021-01-16;08:00;11;Île-de-France;20829;Définitif;;;20829;10093;Consolidé;30922
2021-11-30T02:00:00+01:00;2021-11-30;02:00;11;Île-de-France;11819;Définitif;;;11819;9444;Consolidé;21263
2021-11-30T03:00:00+01:00;2021-11-30;03:00;11;Île-de-France;12055;Définitif;;;12055;9104;Consolidé;21159
2021-01-16T09:30:00+01:00;2021-01-16;09:30;11;Île-de-France;;;;;;11005;Consolidé;
2021-01-16T10:00:00+01:00;2021-01-16;10:00;11;Île-de-France;21587;Définitif;;;21587;11330;Consolidé;32917
2021-01-16T11:00:00+01:00;2021-01-16;11:00;11;Île-de-France;21991;Définitif;;;21991;11799;Consolidé;33790
2021-11-30T07:00:00+01:00;2021-11-30;07:00;11;Île-de-France;20601;Définitif;;;20601;10654;Consolidé;31255
2021-11-30T07:30:00+01:00;2021-11-30;07:30;11;Île-de-France;;;;;;11466;Consolidé;
2021-01-16T16:00:00+01:00;2021-01-16;16:00;11;Île-de-France;20889;Définitif;;;20889;11884;Consolidé;32773
2021-11-30T13:30:00+01:00;2021-11-30;13:30;11;Île-de-France;;;;;;12281;Consolidé;
2021-01-16T22:00:00+01:00;2021-01-16;22:00;11;Île-de-France;17194;Définitif;;;17194;10802;Consolidé;27996
2021-11-30T17:00:00+01:00;2021-11-30;17:00;11;Île-de-France;16951;Définitif;;;16951;11748;Consolidé;28699
2021-11-30T17:30:00+01:00;2021-11-30;17:30;11;Île-de-France;;;;;;12037;Consolidé;
2021-01-17T02:30:00+01:00;2021-01-17;02:30;11;Île-de-France;;;;;;9225;Consolidé;
2021-11-30T21:00:00+01:00;2021-11-30;21:00;11;Île-de-France;15429;Définitif;;;15429;11413;Consolidé;26842
2021-01-17T03:00:00+01:00;2021-01-17;03:00;11;Île-de-France;15046;Définitif;;;15046;8968;Consolidé;24014
2021-11-30T21:30:00+01:00;2021-11-30;21:30;11;Île-de-France;;;;;;11009;Consolidé;
2021-11-30T22:30:00+01:00;2021-11-30;22:30;11;Île-de-France;;;;;;10326;Consolidé;
2021-01-17T04:30:00+01:00;2021-01-17;04:30;11;Île-de-France;;;;;;8584;Consolidé;
2021-11-30T23:30:00+01:00;2021-11-30;23:30;11;Île-de-France;;;;;;10208;Consolidé;
2021-01-17T05:00:00+01:00;2021-01-17;05:00;11;Île-de-France;17527;Définitif;;;17527;8536;Consolidé;26063
2021-12-01T01:30:00+01:00;2021-12-01;01:30;11;Île-de-France;;;;;;8742;Consolidé;
2021-12-01T02:30:00+01:00;2021-12-01;02:30;11;Île-de-France;;;;;;8441;Consolidé;
2021-01-17T07:30:00+01:00;2021-01-17;07:30;11;Île-de-France;;;;;;8842;Consolidé;
2021-12-01T03:30:00+01:00;2021-12-01;03:30;11;Île-de-France;;;;;;8125;Consolidé;
2021-12-01T04:30:00+01:00;2021-12-01;04:30;11;Île-de-France;;;;;;7896;Consolidé;
2021-01-17T10:00:00+01:00;2021-01-17;10:00;11;Île-de-France;19212;Définitif;;;19212;10138;Consolidé;29350
2021-01-17T13:00:00+01:00;2021-01-17;13:00;11;Île-de-France;16668;Définitif;;;16668;10917;Consolidé;27585
2021-01-17T14:00:00+01:00;2021-01-17;14:00;11;Île-de-France;16186;Définitif;;;16186;10428;Consolidé;26614
2021-12-01T08:30:00+01:00;2021-12-01;08:30;11;Île-de-France;;;;;;10816;Consolidé;
2021-12-01T14:30:00+01:00;2021-12-01;14:30;11;Île-de-France;;;;;;10735;Consolidé;
2021-12-01T15:30:00+01:00;2021-12-01;15:30;11;Île-de-France;;;;;;10474;Consolidé;
2021-12-01T16:00:00+01:00;2021-12-01;16:00;11;Île-de-France;14630;Définitif;;;14630;10467;Consolidé;25097
2021-12-01T16:30:00+01:00;2021-12-01;16:30;11;Île-de-France;;;;;;10556;Consolidé;
2021-01-17T22:30:00+01:00;2021-01-17;22:30;11;Île-de-France;;;;;;10149;Consolidé;
2021-01-18T02:00:00+01:00;2021-01-18;02:00;11;Île-de-France;13388;Définitif;;;13388;8992;Consolidé;22380
2021-01-18T02:30:00+01:00;2021-01-18;02:30;11;Île-de-France;;;;;;9020;Consolidé;
2021-01-18T03:00:00+01:00;2021-01-18;03:00;11;Île-de-France;13702;Définitif;;;13702;8875;Consolidé;22577
2021-12-01T23:00:00+01:00;2021-12-01;23:00;11;Île-de-France;12830;Définitif;;;12830;10350;Consolidé;23180
2021-12-01T23:30:00+01:00;2021-12-01;23:30;11;Île-de-France;;;;;;10037;Consolidé;
2021-01-18T05:30:00+01:00;2021-01-18;05:30;11;Île-de-France;;;;;;9083;Consolidé;
2021-12-02T00:30:00+01:00;2021-12-02;00:30;11;Île-de-France;;;;;;9490;Consolidé;
2021-01-18T06:00:00+01:00;2021-01-18;06:00;11;Île-de-France;20391;Définitif;;;20391;9343;Consolidé;29734
2021-12-02T03:00:00+01:00;2021-12-02;03:00;11;Île-de-France;14871;Définitif;;;14871;8178;Consolidé;23049
2021-12-02T03:30:00+01:00;2021-12-02;03:30;11;Île-de-France;;;;;;8086;Consolidé;
2021-01-18T08:00:00+01:00;2021-01-18;08:00;11;Île-de-France;21089;Définitif;;;21089;11747;Consolidé;32836
2021-12-02T06:00:00+01:00;2021-12-02;06:00;11;Île-de-France;18834;Définitif;;;18834;8797;Consolidé;27631
2021-12-02T11:00:00+01:00;2021-12-02;11:00;11;Île-de-France;17802;Définitif;;;17802;11666;Consolidé;29468
2021-01-18T15:30:00+01:00;2021-01-18;15:30;11;Île-de-France;;;;;;11208;Consolidé;
2021-01-18T16:30:00+01:00;2021-01-18;16:30;11;Île-de-France;;;;;;11202;Consolidé;
2021-12-02T16:30:00+01:00;2021-12-02;16:30;11;Île-de-France;;;;;;11342;Consolidé;
2021-01-18T22:30:00+01:00;2021-01-18;22:30;11;Île-de-France;;;;;;10364;Consolidé;
2021-12-02T19:00:00+01:00;2021-12-02;19:00;11;Île-de-France;19323;Définitif;;;19323;12473;Consolidé;31796
2021-12-02T21:30:00+01:00;2021-12-02;21:30;11;Île-de-France;;;;;;11082;Consolidé;
2021-01-19T02:00:00+01:00;2021-01-19;02:00;11;Île-de-France;12517;Définitif;;;12517;8895;Consolidé;21412
2021-01-19T03:00:00+01:00;2021-01-19;03:00;11;Île-de-France;12776;Définitif;;;12776;8689;Consolidé;21465
2021-01-19T04:00:00+01:00;2021-01-19;04:00;11;Île-de-France;13504;Définitif;;;13504;8474;Consolidé;21978
2021-12-03T01:30:00+01:00;2021-12-03;01:30;11;Île-de-France;;;;;;9393;Consolidé;
2021-12-03T02:00:00+01:00;2021-12-03;02:00;11;Île-de-France;10959;Définitif;;;10959;9144;Consolidé;20103
2021-12-03T04:30:00+01:00;2021-12-03;04:30;11;Île-de-France;;;;;;8759;Consolidé;
2021-01-19T06:30:00+01:00;2021-01-19;06:30;11;Île-de-France;;;;;;9782;Consolidé;
2021-12-03T05:00:00+01:00;2021-12-03;05:00;11;Île-de-France;12090;Définitif;;;12090;8845;Consolidé;20935
2021-12-03T09:30:00+01:00;2021-12-03;09:30;11;Île-de-France;;;;;;12278;Consolidé;
2021-01-19T10:00:00+01:00;2021-01-19;10:00;11;Île-de-France;19167;Définitif;;;19167;12243;Consolidé;31410
2021-01-19T13:00:00+01:00;2021-01-19;13:00;11;Île-de-France;17976;Définitif;;;17976;12430;Consolidé;30406
2021-01-19T15:00:00+01:00;2021-01-19;15:00;11;Île-de-France;16988;Définitif;;;16988;11591;Consolidé;28579
2021-12-03T13:30:00+01:00;2021-12-03;13:30;11;Île-de-France;;;;;;12746;Consolidé;
2021-12-03T17:00:00+01:00;2021-12-03;17:00;11;Île-de-France;19786;Définitif;;;19786;12163;Consolidé;31949
2021-12-03T18:00:00+01:00;2021-12-03;18:00;11;Île-de-France;19598;Définitif;;;19598;12533;Consolidé;32131
2021-12-03T19:00:00+01:00;2021-12-03;19:00;11;Île-de-France;19266;Définitif;;;19266;12628;Consolidé;31894
2021-12-03T22:00:00+01:00;2021-12-03;22:00;11;Île-de-France;14457;Définitif;;;14457;10543;Consolidé;25000
2021-01-20T01:30:00+01:00;2021-01-20;01:30;11;Île-de-France;;;;;;8952;Consolidé;
2021-12-03T23:30:00+01:00;2021-12-03;23:30;11;Île-de-France;;;;;;10224;Consolidé;
2021-01-20T03:00:00+01:00;2021-01-20;03:00;11;Île-de-France;10252;Définitif;;;10252;8443;Consolidé;18695
2021-01-20T04:00:00+01:00;2021-01-20;04:00;11;Île-de-France;12379;Définitif;;;12379;8221;Consolidé;20600
2021-12-04T01:30:00+01:00;2021-12-04;01:30;11;Île-de-France;;;;;;8647;Consolidé;
2021-01-20T04:30:00+01:00;2021-01-20;04:30;11;Île-de-France;;;;;;8192;Consolidé;
2021-01-20T06:00:00+01:00;2021-01-20;06:00;11;Île-de-France;17754;Définitif;;;17754;8872;Consolidé;26626
2021-12-04T04:30:00+01:00;2021-12-04;04:30;11;Île-de-France;;;;;;7495;Consolidé;
2021-01-20T09:00:00+01:00;2021-01-20;09:00;11;Île-de-France;17415;Définitif;;;17415;11459;Consolidé;28874
2021-12-04T08:30:00+01:00;2021-12-04;08:30;11;Île-de-France;;;;;;8646;Consolidé;
2021-12-04T09:00:00+01:00;2021-12-04;09:00;11;Île-de-France;14084;Définitif;;;14084;8935;Consolidé;23019
2021-01-20T11:00:00+01:00;2021-01-20;11:00;11;Île-de-France;16457;Définitif;;;16457;11508;Consolidé;27965
2021-01-20T11:30:00+01:00;2021-01-20;11:30;11;Île-de-France;;;;;;11494;Consolidé;
2021-12-04T12:00:00+01:00;2021-12-04;12:00;11;Île-de-France;14768;Définitif;;;14768;10115;Consolidé;24883
2021-12-04T13:00:00+01:00;2021-12-04;13:00;11;Île-de-France;14795;Définitif;;;14795;10526;Consolidé;25321
2021-01-20T13:00:00+01:00;2021-01-20;13:00;11;Île-de-France;14167;Définitif;;;14167;11431;Consolidé;25598
2021-12-04T14:00:00+01:00;2021-12-04;14:00;11;Île-de-France;14256;Définitif;;;14256;10190;Consolidé;24446
2021-01-20T16:30:00+01:00;2021-01-20;16:30;11;Île-de-France;;;;;;10117;Consolidé;
2021-12-04T17:30:00+01:00;2021-12-04;17:30;11;Île-de-France;;;;;;10373;Consolidé;
2021-01-20T20:00:00+01:00;2021-01-20;20:00;11;Île-de-France;13817;Définitif;;;13817;11022;Consolidé;24839
2021-12-04T22:00:00+01:00;2021-12-04;22:00;11;Île-de-France;14210;Définitif;;;14210;9842;Consolidé;24052
2021-01-05T14:00:00+01:00;2021-01-05;14:00;11;Île-de-France;20007;Définitif;;;20007;12788;Consolidé;32795
2021-12-05T01:00:00+01:00;2021-12-05;01:00;11;Île-de-France;12953;Définitif;;;12953;9224;Consolidé;22177
2021-01-05T15:30:00+01:00;2021-01-05;15:30;11;Île-de-France;;;;;;12490;Consolidé;
2021-01-05T17:00:00+01:00;2021-01-05;17:00;11;Île-de-France;20174;Définitif;;;20174;12516;Consolidé;32690
2021-01-05T17:30:00+01:00;2021-01-05;17:30;11;Île-de-France;;;;;;12861;Consolidé;
2021-12-05T05:30:00+01:00;2021-12-05;05:30;11;Île-de-France;;;;;;8174;Consolidé;
2021-01-05T20:00:00+01:00;2021-01-05;20:00;11;Île-de-France;19588;Définitif;;;19588;12961;Consolidé;32549
2021-01-05T22:00:00+01:00;2021-01-05;22:00;11;Île-de-France;17101;Définitif;;;17101;11068;Consolidé;28169
2021-12-05T11:00:00+01:00;2021-12-05;11:00;11;Île-de-France;17123;Définitif;;;17123;10188;Consolidé;27311
2021-12-05T12:30:00+01:00;2021-12-05;12:30;11;Île-de-France;;;;;;10863;Consolidé;
2021-01-06T01:30:00+01:00;2021-01-06;01:30;11;Île-de-France;;;;;;9671;Consolidé;
2021-01-06T02:00:00+01:00;2021-01-06;02:00;11;Île-de-France;14709;Définitif;;;14709;9438;Consolidé;24147
2021-01-06T03:30:00+01:00;2021-01-06;03:30;11;Île-de-France;;;;;;9015;Consolidé;
2021-01-06T06:30:00+01:00;2021-01-06;06:30;11;Île-de-France;;;;;;10138;Consolidé;
2021-01-06T07:00:00+01:00;2021-01-06;07:00;11;Île-de-France;21260;Définitif;;;21260;10518;Consolidé;31778
2021-01-06T07:30:00+01:00;2021-01-06;07:30;11;Île-de-France;;;;;;11168;Consolidé;
2021-12-06T01:00:00+01:00;2021-12-06;01:00;11;Île-de-France;12990;Définitif;;;12990;9064;Consolidé;22054
2021-12-06T04:30:00+01:00;2021-12-06;04:30;11;Île-de-France;;;;;;8170;Consolidé;
2021-01-06T14:30:00+01:00;2021-01-06;14:30;11;Île-de-France;;;;;;12662;Consolidé;
2021-01-06T16:30:00+01:00;2021-01-06;16:30;11;Île-de-France;;;;;;12248;Consolidé;
2021-12-06T07:30:00+01:00;2021-12-06;07:30;11;Île-de-France;;;;;;10675;Consolidé;
2021-01-06T18:00:00+01:00;2021-01-06;18:00;11;Île-de-France;19621;Définitif;;;19621;12756;Consolidé;32377
2021-01-06T19:30:00+01:00;2021-01-06;19:30;11;Île-de-France;;;;;;12972;Consolidé;
2021-12-06T11:30:00+01:00;2021-12-06;11:30;11;Île-de-France;;;;;;11658;Consolidé;
2021-01-06T20:30:00+01:00;2021-01-06;20:30;11;Île-de-France;;;;;;12194;Consolidé;
2021-01-06T23:00:00+01:00;2021-01-06;23:00;11;Île-de-France;14782;Définitif;;;14782;11106;Consolidé;25888
2021-12-06T14:00:00+01:00;2021-12-06;14:00;11;Île-de-France;16682;Définitif;;;16682;11444;Consolidé;28126
2021-12-06T14:30:00+01:00;2021-12-06;14:30;11;Île-de-France;;;;;;11413;Consolidé;
2021-12-06T16:00:00+01:00;2021-12-06;16:00;11;Île-de-France;17509;Définitif;;;17509;11222;Consolidé;28731
2021-12-06T18:30:00+01:00;2021-12-06;18:30;11;Île-de-France;;;;;;12136;Consolidé;
2021-12-06T20:00:00+01:00;2021-12-06;20:00;11;Île-de-France;16946;Définitif;;;16946;12276;Consolidé;29222
2021-12-06T21:00:00+01:00;2021-12-06;21:00;11;Île-de-France;16222;Définitif;;;16222;11400;Consolidé;27622
2021-01-07T07:00:00+01:00;2021-01-07;07:00;11;Île-de-France;21366;Définitif;;;21366;10489;Consolidé;31855
2021-12-06T23:30:00+01:00;2021-12-06;23:30;11;Île-de-France;;;;;;10370;Consolidé;
2021-01-07T12:00:00+01:00;2021-01-07;12:00;11;Île-de-France;20809;Définitif;;;20809;12677;Consolidé;33486
2021-12-07T02:00:00+01:00;2021-12-07;02:00;11;Île-de-France;12958;Définitif;;;12958;8715;Consolidé;21673
2021-01-07T12:30:00+01:00;2021-01-07;12:30;11;Île-de-France;;;;;;12797;Consolidé;
2021-01-07T13:00:00+01:00;2021-01-07;13:00;11;Île-de-France;20203;Définitif;;;20203;12689;Consolidé;32892
2021-01-07T14:30:00+01:00;2021-01-07;14:30;11;Île-de-France;;;;;;12338;Consolidé;
2021-01-07T15:30:00+01:00;2021-01-07;15:30;11;Île-de-France;;;;;;11945;Consolidé;
2021-01-07T17:30:00+01:00;2021-01-07;17:30;11;Île-de-France;;;;;;12434;Consolidé;
2021-12-07T11:30:00+01:00;2021-12-07;11:30;11;Île-de-France;;;;;;12266;Consolidé;
2021-12-07T12:30:00+01:00;2021-12-07;12:30;11;Île-de-France;;;;;;12401;Consolidé;
2021-01-07T22:30:00+01:00;2021-01-07;22:30;11;Île-de-France;;;;;;10855;Consolidé;
2021-12-07T15:30:00+01:00;2021-12-07;15:30;11;Île-de-France;;;;;;11630;Consolidé;
2021-01-08T01:30:00+01:00;2021-01-08;01:30;11;Île-de-France;;;;;;9673;Consolidé;
2021-01-08T02:00:00+01:00;2021-01-08;02:00;11;Île-de-France;16419;Définitif;;;16419;9459;Consolidé;25878
2021-12-07T16:30:00+01:00;2021-12-07;16:30;11;Île-de-France;;;;;;11534;Consolidé;
2021-12-07T18:30:00+01:00;2021-12-07;18:30;11;Île-de-France;;;;;;12358;Consolidé;
2021-01-08T05:30:00+01:00;2021-01-08;05:30;11;Île-de-France;;;;;;9463;Consolidé;
2021-01-08T06:30:00+01:00;2021-01-08;06:30;11;Île-de-France;;;;;;10314;Consolidé;
2021-12-07T21:00:00+01:00;2021-12-07;21:00;11;Île-de-France;15339;Définitif;;;15339;11393;Consolidé;26732
2021-12-07T23:30:00+01:00;2021-12-07;23:30;11;Île-de-France;;;;;;10258;Consolidé;
2021-01-08T11:30:00+01:00;2021-01-08;11:30;11;Île-de-France;;;;;;12582;Consolidé;
2021-01-08T12:30:00+01:00;2021-01-08;12:30;11;Île-de-France;;;;;;12834;Consolidé;
2021-12-08T03:00:00+01:00;2021-12-08;03:00;11;Île-de-France;14608;Définitif;;;14608;8506;Consolidé;23114
2021-12-08T04:30:00+01:00;2021-12-08;04:30;11;Île-de-France;;;;;;8372;Consolidé;
2021-01-08T15:00:00+01:00;2021-01-08;15:00;11;Île-de-France;19865;Définitif;;;19865;12007;Consolidé;31872
2021-12-08T06:30:00+01:00;2021-12-08;06:30;11;Île-de-France;;;;;;9860;Consolidé;
2021-12-08T08:00:00+01:00;2021-12-08;08:00;11;Île-de-France;19829;Définitif;;;19829;11554;Consolidé;31383
2021-12-08T09:00:00+01:00;2021-12-08;09:00;11;Île-de-France;19063;Définitif;;;19063;12008;Consolidé;31071
2021-01-08T16:00:00+01:00;2021-01-08;16:00;11;Île-de-France;20193;Définitif;;;20193;11825;Consolidé;32018
2021-01-08T17:30:00+01:00;2021-01-08;17:30;11;Île-de-France;;;;;;12322;Consolidé;
2021-01-08T18:00:00+01:00;2021-01-08;18:00;11;Île-de-France;20299;Définitif;;;20299;12488;Consolidé;32787
2021-01-08T21:00:00+01:00;2021-01-08;21:00;11;Île-de-France;18503;Définitif;;;18503;11631;Consolidé;30134
2021-01-08T23:30:00+01:00;2021-01-08;23:30;11;Île-de-France;;;;;;11048;Consolidé;
